"","state","county_name","party_simplified","votes","first_digit","second_digit"
"5090","TEXAS","MASON","REPUBLICAN",1991,"1","9"
"5091","TEXAS","MATAGORDA","DEMOCRAT",3733,"3","7"
"5092","TEXAS","MATAGORDA","REPUBLICAN",9845,"9","8"
"5093","TEXAS","MAVERICK","DEMOCRAT",8332,"8","3"
"5094","TEXAS","MAVERICK","REPUBLICAN",6881,"6","8"
"5095","TEXAS","MCCULLOCH","DEMOCRAT",490,"4","9"
"5096","TEXAS","MCCULLOCH","REPUBLICAN",2904,"2","9"
"5097","TEXAS","MCLENNAN","DEMOCRAT",36688,"3","6"
"5098","TEXAS","MCLENNAN","REPUBLICAN",59543,"5","9"
"5099","TEXAS","MCMULLEN","DEMOCRAT",53,"5","3"
"5100","TEXAS","MCMULLEN","REPUBLICAN",460,"4","6"
"5101","TEXAS","MEDINA","DEMOCRAT",6773,"6","7"
"5102","TEXAS","MEDINA","REPUBLICAN",15642,"1","5"
"5103","TEXAS","MENARD","DEMOCRAT",197,"1","9"
"5104","TEXAS","MENARD","REPUBLICAN",823,"8","2"
"5105","TEXAS","MIDLAND","DEMOCRAT",12329,"1","2"
"5106","TEXAS","MIDLAND","REPUBLICAN",45624,"4","5"
"5107","TEXAS","MILAM","DEMOCRAT",2496,"2","4"
"5108","TEXAS","MILAM","REPUBLICAN",7984,"7","9"
"5109","TEXAS","MILLS","DEMOCRAT",271,"2","7"
"5110","TEXAS","MILLS","REPUBLICAN",2217,"2","2"
"5111","TEXAS","MITCHELL","DEMOCRAT",397,"3","9"
"5112","TEXAS","MITCHELL","REPUBLICAN",2170,"2","1"
"5113","TEXAS","MONTAGUE","DEMOCRAT",1097,"1","0"
"5114","TEXAS","MONTAGUE","REPUBLICAN",8615,"8","6"
"5115","TEXAS","MONTGOMERY","DEMOCRAT",74377,"7","4"
"5116","TEXAS","MONTGOMERY","REPUBLICAN",193382,"1","9"
"5117","TEXAS","MOORE","DEMOCRAT",1062,"1","0"
"5118","TEXAS","MOORE","REPUBLICAN",4359,"4","3"
"5119","TEXAS","MORRIS","DEMOCRAT",1664,"1","6"
"5120","TEXAS","MORRIS","REPUBLICAN",3841,"3","8"
"5121","TEXAS","MOTLEY","DEMOCRAT",46,"4","6"
"5122","TEXAS","MOTLEY","REPUBLICAN",604,"6","0"
"5123","TEXAS","NACOGDOCHES","DEMOCRAT",9000,"9","0"
"5124","TEXAS","NACOGDOCHES","REPUBLICAN",17378,"1","7"
"5125","TEXAS","NAVARRO","DEMOCRAT",5101,"5","1"
"5126","TEXAS","NAVARRO","REPUBLICAN",13800,"1","3"
"5127","TEXAS","NEWTON","DEMOCRAT",1173,"1","1"
"5128","TEXAS","NEWTON","REPUBLICAN",4882,"4","8"
"5129","TEXAS","NOLAN","DEMOCRAT",1162,"1","1"
"5130","TEXAS","NOLAN","REPUBLICAN",4131,"4","1"
"5131","TEXAS","NUECES","DEMOCRAT",60925,"6","0"
"5132","TEXAS","NUECES","REPUBLICAN",64617,"6","4"
"5133","TEXAS","OCHILTREE","DEMOCRAT",302,"3","0"
"5134","TEXAS","OCHILTREE","REPUBLICAN",2812,"2","8"
"5135","TEXAS","OLDHAM","DEMOCRAT",81,"8","1"
"5136","TEXAS","OLDHAM","REPUBLICAN",917,"9","1"
"5137","TEXAS","ORANGE","DEMOCRAT",6357,"6","3"
"5138","TEXAS","ORANGE","REPUBLICAN",29186,"2","9"
"5139","TEXAS","PALO PINTO","DEMOCRAT",2178,"2","1"
"5140","TEXAS","PALO PINTO","REPUBLICAN",10179,"1","0"
"5141","TEXAS","PANOLA","DEMOCRAT",2057,"2","0"
"5142","TEXAS","PANOLA","REPUBLICAN",9326,"9","3"
"5143","TEXAS","PARKER","DEMOCRAT",13017,"1","3"
"5144","TEXAS","PARKER","REPUBLICAN",62045,"6","2"
"5145","TEXAS","PARMER","DEMOCRAT",488,"4","8"
"5146","TEXAS","PARMER","REPUBLICAN",2135,"2","1"
"5147","TEXAS","PECOS","DEMOCRAT",1382,"1","3"
"5148","TEXAS","PECOS","REPUBLICAN",3215,"3","2"
"5149","TEXAS","POLK","DEMOCRAT",5387,"5","3"
"5150","TEXAS","POLK","REPUBLICAN",18573,"1","8"
"5151","TEXAS","POTTER","DEMOCRAT",9921,"9","9"
"5152","TEXAS","POTTER","REPUBLICAN",22820,"2","2"
"5153","TEXAS","PRESIDIO","DEMOCRAT",1463,"1","4"
"5154","TEXAS","PRESIDIO","REPUBLICAN",721,"7","2"
"5155","TEXAS","RAINS","DEMOCRAT",842,"8","4"
"5156","TEXAS","RAINS","REPUBLICAN",5155,"5","1"
"5157","TEXAS","RANDALL","DEMOCRAT",12802,"1","2"
"5158","TEXAS","RANDALL","REPUBLICAN",50796,"5","0"
"5159","TEXAS","REAGAN","DEMOCRAT",172,"1","7"
"5160","TEXAS","REAGAN","REPUBLICAN",942,"9","4"
"5161","TEXAS","REAL","DEMOCRAT",320,"3","2"
"5162","TEXAS","REAL","REPUBLICAN",1643,"1","6"
"5163","TEXAS","RED RIVER","DEMOCRAT",1246,"1","2"
"5164","TEXAS","RED RIVER","REPUBLICAN",4517,"4","5"
"5165","TEXAS","REEVES","DEMOCRAT",1394,"1","3"
"5166","TEXAS","REEVES","REPUBLICAN",2249,"2","2"
"5167","TEXAS","REFUGIO","DEMOCRAT",1108,"1","1"
"5168","TEXAS","REFUGIO","REPUBLICAN",2210,"2","2"
"5169","TEXAS","ROBERTS","DEMOCRAT",17,"1","7"
"5170","TEXAS","ROBERTS","REPUBLICAN",529,"5","2"
"5171","TEXAS","ROBERTSON","DEMOCRAT",2374,"2","3"
"5172","TEXAS","ROBERTSON","REPUBLICAN",5646,"5","6"
"5173","TEXAS","ROCKWALL","DEMOCRAT",16412,"1","6"
"5174","TEXAS","ROCKWALL","REPUBLICAN",36726,"3","6"
"5175","TEXAS","RUNNELS","DEMOCRAT",552,"5","5"
"5176","TEXAS","RUNNELS","REPUBLICAN",3807,"3","8"
"5177","TEXAS","RUSK","DEMOCRAT",4629,"4","6"
"5178","TEXAS","RUSK","REPUBLICAN",16534,"1","6"
"5179","TEXAS","SABINE","DEMOCRAT",669,"6","6"
"5180","TEXAS","SABINE","REPUBLICAN",4784,"4","7"
"5181","TEXAS","SAN AUGUSTINE","DEMOCRAT",980,"9","8"
"5182","TEXAS","SAN AUGUSTINE","REPUBLICAN",3007,"3","0"
"5183","TEXAS","SAN JACINTO","DEMOCRAT",2337,"2","3"
"5184","TEXAS","SAN JACINTO","REPUBLICAN",10161,"1","0"
"5185","TEXAS","SAN PATRICIO","DEMOCRAT",8988,"8","9"
"5186","TEXAS","SAN PATRICIO","REPUBLICAN",16516,"1","6"
"5187","TEXAS","SAN SABA","DEMOCRAT",287,"2","8"
"5188","TEXAS","SAN SABA","REPUBLICAN",2308,"2","3"
"5189","TEXAS","SCHLEICHER","DEMOCRAT",211,"2","1"
"5190","TEXAS","SCHLEICHER","REPUBLICAN",940,"9","4"
"5191","TEXAS","SCURRY","DEMOCRAT",818,"8","1"
"5192","TEXAS","SCURRY","REPUBLICAN",4983,"4","9"
"5193","TEXAS","SHACKELFORD","DEMOCRAT",130,"1","3"
"5194","TEXAS","SHACKELFORD","REPUBLICAN",1484,"1","4"
"5195","TEXAS","SHELBY","DEMOCRAT",2068,"2","0"
"5196","TEXAS","SHELBY","REPUBLICAN",7975,"7","9"
"5197","TEXAS","SHERMAN","DEMOCRAT",91,"9","1"
"5198","TEXAS","SHERMAN","REPUBLICAN",885,"8","8"
"5199","TEXAS","SMITH","DEMOCRAT",29615,"2","9"
"5200","TEXAS","SMITH","REPUBLICAN",69080,"6","9"
"5201","TEXAS","SOMERVELL","DEMOCRAT",768,"7","6"
"5202","TEXAS","SOMERVELL","REPUBLICAN",4105,"4","1"
"5203","TEXAS","STARR","DEMOCRAT",9099,"9","0"
"5204","TEXAS","STARR","REPUBLICAN",8224,"8","2"
"5205","TEXAS","STEPHENS","DEMOCRAT",397,"3","9"
"5206","TEXAS","STEPHENS","REPUBLICAN",3385,"3","3"
"5207","TEXAS","STERLING","DEMOCRAT",51,"5","1"
"5208","TEXAS","STERLING","REPUBLICAN",584,"5","8"
"5209","TEXAS","STONEWALL","DEMOCRAT",116,"1","1"
"5210","TEXAS","STONEWALL","REPUBLICAN",615,"6","1"
"5211","TEXAS","SUTTON","DEMOCRAT",322,"3","2"
"5212","TEXAS","SUTTON","REPUBLICAN",1222,"1","2"
"5213","TEXAS","SWISHER","DEMOCRAT",478,"4","7"
"5214","TEXAS","SWISHER","REPUBLICAN",1845,"1","8"
"5215","TEXAS","TARRANT","DEMOCRAT",411567,"4","1"
"5216","TEXAS","TARRANT","REPUBLICAN",409741,"4","0"
"5217","TEXAS","TAYLOR","DEMOCRAT",14588,"1","4"
"5218","TEXAS","TAYLOR","REPUBLICAN",39547,"3","9"
"5219","TEXAS","TERRELL","DEMOCRAT",119,"1","1"
"5220","TEXAS","TERRELL","REPUBLICAN",334,"3","3"
"5221","TEXAS","TERRY","DEMOCRAT",757,"7","5"
"5222","TEXAS","TERRY","REPUBLICAN",2812,"2","8"
"5223","TEXAS","THROCKMORTON","DEMOCRAT",82,"8","2"
"5224","TEXAS","THROCKMORTON","REPUBLICAN",806,"8","0"
"5225","TEXAS","TITUS","DEMOCRAT",2856,"2","8"
"5226","TEXAS","TITUS","REPUBLICAN",7570,"7","5"
"5227","TEXAS","TOM GREEN","DEMOCRAT",12185,"1","2"
"5228","TEXAS","TOM GREEN","REPUBLICAN",32258,"3","2"
"5229","TEXAS","TRAVIS","DEMOCRAT",435860,"4","3"
"5230","TEXAS","TRAVIS","REPUBLICAN",161337,"1","6"
"5231","TEXAS","TRINITY","DEMOCRAT",1323,"1","3"
"5232","TEXAS","TRINITY","REPUBLICAN",5579,"5","5"
"5233","TEXAS","TYLER","DEMOCRAT",1403,"1","4"
"5234","TEXAS","TYLER","REPUBLICAN",8194,"8","1"
"5235","TEXAS","UPSHUR","DEMOCRAT",2877,"2","8"
"5236","TEXAS","UPSHUR","REPUBLICAN",15809,"1","5"
"5237","TEXAS","UPTON","DEMOCRAT",169,"1","6"
"5238","TEXAS","UPTON","REPUBLICAN",1170,"1","1"
"5239","TEXAS","UVALDE","DEMOCRAT",4073,"4","0"
"5240","TEXAS","UVALDE","REPUBLICAN",6174,"6","1"
"5241","TEXAS","VAL VERDE","DEMOCRAT",6770,"6","7"
"5242","TEXAS","VAL VERDE","REPUBLICAN",8284,"8","2"
"5243","TEXAS","VAN ZANDT","DEMOCRAT",3516,"3","5"
"5244","TEXAS","VAN ZANDT","REPUBLICAN",22270,"2","2"
"5245","TEXAS","VICTORIA","DEMOCRAT",10380,"1","0"
"5246","TEXAS","VICTORIA","REPUBLICAN",23358,"2","3"
"5247","TEXAS","WALKER","DEMOCRAT",7884,"7","8"
"5248","TEXAS","WALKER","REPUBLICAN",15375,"1","5"
"5249","TEXAS","WALLER","DEMOCRAT",8164,"8","1"
"5250","TEXAS","WALLER","REPUBLICAN",14233,"1","4"
"5251","TEXAS","WARD","DEMOCRAT",764,"7","6"
"5252","TEXAS","WARD","REPUBLICAN",3241,"3","2"
"5253","TEXAS","WASHINGTON","DEMOCRAT",4261,"4","2"
"5254","TEXAS","WASHINGTON","REPUBLICAN",12959,"1","2"
"5255","TEXAS","WEBB","DEMOCRAT",41842,"4","1"
"5256","TEXAS","WEBB","REPUBLICAN",25904,"2","5"
"5257","TEXAS","WHARTON","DEMOCRAT",4694,"4","6"
"5258","TEXAS","WHARTON","REPUBLICAN",11926,"1","1"
"5259","TEXAS","WHEELER","DEMOCRAT",168,"1","6"
"5260","TEXAS","WHEELER","REPUBLICAN",2159,"2","1"
"5261","TEXAS","WICHITA","DEMOCRAT",13161,"1","3"
"5262","TEXAS","WICHITA","REPUBLICAN",32069,"3","2"
"5263","TEXAS","WILBARGER","DEMOCRAT",956,"9","5"
"5264","TEXAS","WILBARGER","REPUBLICAN",3524,"3","5"
"5265","TEXAS","WILLACY","DEMOCRAT",3108,"3","1"
"5266","TEXAS","WILLACY","REPUBLICAN",2441,"2","4"
"5267","TEXAS","WILLIAMSON","DEMOCRAT",142309,"1","4"
"5268","TEXAS","WILLIAMSON","REPUBLICAN",138567,"1","3"
"5269","TEXAS","WILSON","DEMOCRAT",6350,"6","3"
"5270","TEXAS","WILSON","REPUBLICAN",18463,"1","8"
"5271","TEXAS","WINKLER","DEMOCRAT",358,"3","5"
"5272","TEXAS","WINKLER","REPUBLICAN",1753,"1","7"
"5273","TEXAS","WISE","DEMOCRAT",4973,"4","9"
"5274","TEXAS","WISE","REPUBLICAN",27032,"2","7"
"5275","TEXAS","WOOD","DEMOCRAT",3509,"3","5"
"5276","TEXAS","WOOD","REPUBLICAN",19049,"1","9"
"5277","TEXAS","YOAKUM","DEMOCRAT",420,"4","2"
"5278","TEXAS","YOAKUM","REPUBLICAN",2174,"2","1"
"5279","TEXAS","YOUNG","DEMOCRAT",1034,"1","0"
"5280","TEXAS","YOUNG","REPUBLICAN",7110,"7","1"
"5281","TEXAS","ZAPATA","DEMOCRAT",1826,"1","8"
"5282","TEXAS","ZAPATA","REPUBLICAN",2033,"2","0"
"5283","TEXAS","ZAVALA","DEMOCRAT",2864,"2","8"
"5284","TEXAS","ZAVALA","REPUBLICAN",1490,"1","4"
"5285","UTAH","BEAVER","DEMOCRAT",357,"3","5"
"5286","UTAH","BEAVER","REPUBLICAN",2695,"2","6"
"5287","UTAH","BOX ELDER","DEMOCRAT",4473,"4","4"
"5288","UTAH","BOX ELDER","REPUBLICAN",21548,"2","1"
"5289","UTAH","CACHE","DEMOCRAT",16650,"1","6"
"5290","UTAH","CACHE","REPUBLICAN",38032,"3","8"
"5291","UTAH","CARBON","DEMOCRAT",2392,"2","3"
"5292","UTAH","CARBON","REPUBLICAN",6693,"6","6"
"5293","UTAH","DAGGETT","DEMOCRAT",111,"1","1"
"5294","UTAH","DAGGETT","REPUBLICAN",496,"4","9"
"5295","UTAH","DAVIS","DEMOCRAT",57411,"5","7"
"5296","UTAH","DAVIS","REPUBLICAN",104135,"1","0"
"5297","UTAH","DUCHESNE","DEMOCRAT",843,"8","4"
"5298","UTAH","DUCHESNE","REPUBLICAN",7512,"7","5"
"5299","UTAH","EMERY","DEMOCRAT",572,"5","7"
"5300","UTAH","EMERY","REPUBLICAN",4207,"4","2"
"5301","UTAH","GARFIELD","DEMOCRAT",514,"5","1"
"5302","UTAH","GARFIELD","REPUBLICAN",2158,"2","1"
"5303","UTAH","GRAND","DEMOCRAT",2806,"2","8"
"5304","UTAH","GRAND","REPUBLICAN",2248,"2","2"
"5305","UTAH","IRON","DEMOCRAT",4892,"4","8"
"5306","UTAH","IRON","REPUBLICAN",18989,"1","8"
"5307","UTAH","JUAB","DEMOCRAT",645,"6","4"
"5308","UTAH","JUAB","REPUBLICAN",5087,"5","0"
"5309","UTAH","KANE","DEMOCRAT",1083,"1","0"
"5310","UTAH","KANE","REPUBLICAN",2998,"2","9"
"5311","UTAH","MILLARD","DEMOCRAT",624,"6","2"
"5312","UTAH","MILLARD","REPUBLICAN",5404,"5","4"
"5313","UTAH","MORGAN","DEMOCRAT",1086,"1","0"
"5314","UTAH","MORGAN","REPUBLICAN",5181,"5","1"
"5315","UTAH","PIUTE","DEMOCRAT",86,"8","6"
"5316","UTAH","PIUTE","REPUBLICAN",773,"7","7"
"5317","UTAH","RICH","DEMOCRAT",180,"1","8"
"5318","UTAH","RICH","REPUBLICAN",1157,"1","1"
"5319","UTAH","SALT LAKE","DEMOCRAT",289906,"2","8"
"5320","UTAH","SALT LAKE","REPUBLICAN",230174,"2","3"
"5321","UTAH","SAN JUAN","DEMOCRAT",3113,"3","1"
"5322","UTAH","SAN JUAN","REPUBLICAN",3535,"3","5"
"5323","UTAH","SANPETE","DEMOCRAT",1794,"1","7"
"5324","UTAH","SANPETE","REPUBLICAN",10459,"1","0"
"5325","UTAH","SEVIER","DEMOCRAT",1084,"1","0"
"5326","UTAH","SEVIER","REPUBLICAN",9052,"9","0"
"5327","UTAH","SUMMIT","DEMOCRAT",15244,"1","5"
"5328","UTAH","SUMMIT","REPUBLICAN",10252,"1","0"
"5329","UTAH","TOOELE","DEMOCRAT",8943,"8","9"
"5330","UTAH","TOOELE","REPUBLICAN",21014,"2","1"
"5331","UTAH","UINTAH","DEMOCRAT",1663,"1","6"
"5332","UTAH","UINTAH","REPUBLICAN",13261,"1","3"
"5333","UTAH","UTAH","DEMOCRAT",76033,"7","6"
"5334","UTAH","UTAH","REPUBLICAN",192812,"1","9"
"5335","UTAH","WASATCH","DEMOCRAT",6187,"6","1"
"5336","UTAH","WASATCH","REPUBLICAN",10795,"1","0"
"5337","UTAH","WASHINGTON","DEMOCRAT",20530,"2","0"
"5338","UTAH","WASHINGTON","REPUBLICAN",67294,"6","7"
"5339","UTAH","WAYNE","DEMOCRAT",365,"3","6"
"5340","UTAH","WAYNE","REPUBLICAN",1229,"1","2"
"5341","UTAH","WEBER","DEMOCRAT",40695,"4","0"
"5342","UTAH","WEBER","REPUBLICAN",65949,"6","5"
"5343","VERMONT","ADDISON","DEMOCRAT",14967,"1","4"
"5344","VERMONT","ADDISON","REPUBLICAN",6292,"6","2"
"5345","VERMONT","BENNINGTON","DEMOCRAT",12705,"1","2"
"5346","VERMONT","BENNINGTON","REPUBLICAN",7114,"7","1"
"5347","VERMONT","CALEDONIA","DEMOCRAT",9011,"9","0"
"5348","VERMONT","CALEDONIA","REPUBLICAN",6551,"6","5"
"5349","VERMONT","CHITTENDEN","DEMOCRAT",74961,"7","4"
"5350","VERMONT","CHITTENDEN","REPUBLICAN",21017,"2","1"
"5351","VERMONT","ESSEX","DEMOCRAT",1405,"1","4"
"5352","VERMONT","ESSEX","REPUBLICAN",1773,"1","7"
"5353","VERMONT","FRANKLIN","DEMOCRAT",13611,"1","3"
"5354","VERMONT","FRANKLIN","REPUBLICAN",11274,"1","1"
"5355","VERMONT","GRAND ISLE","DEMOCRAT",2905,"2","9"
"5356","VERMONT","GRAND ISLE","REPUBLICAN",1810,"1","8"
"5357","VERMONT","LAMOILLE","DEMOCRAT",10240,"1","0"
"5358","VERMONT","LAMOILLE","REPUBLICAN",4163,"4","1"
"5359","VERMONT","ORANGE","DEMOCRAT",10304,"1","0"
"5360","VERMONT","ORANGE","REPUBLICAN",6187,"6","1"
"5361","VERMONT","ORLEANS","DEMOCRAT",7147,"7","1"
"5362","VERMONT","ORLEANS","REPUBLICAN",6512,"6","5"
"5363","VERMONT","RUTLAND","DEMOCRAT",18230,"1","8"
"5364","VERMONT","RUTLAND","REPUBLICAN",14672,"1","4"
"5365","VERMONT","WASHINGTON","DEMOCRAT",25191,"2","5"
"5366","VERMONT","WASHINGTON","REPUBLICAN",8928,"8","9"
"5367","VERMONT","WINDHAM","DEMOCRAT",18767,"1","8"
"5368","VERMONT","WINDHAM","REPUBLICAN",6440,"6","4"
"5369","VERMONT","WINDSOR","DEMOCRAT",23376,"2","3"
"5370","VERMONT","WINDSOR","REPUBLICAN",9971,"9","9"
"5371","VIRGINIA","ACCOMACK","DEMOCRAT",7578,"7","5"
"5372","VIRGINIA","ACCOMACK","REPUBLICAN",9172,"9","1"
"5373","VIRGINIA","ALBEMARLE","DEMOCRAT",42466,"4","2"
"5374","VIRGINIA","ALBEMARLE","REPUBLICAN",20804,"2","0"
"5375","VIRGINIA","ALEXANDRIA CITY","DEMOCRAT",66240,"6","6"
"5376","VIRGINIA","ALEXANDRIA CITY","REPUBLICAN",14544,"1","4"
"5377","VIRGINIA","ALLEGHANY","DEMOCRAT",2243,"2","2"
"5378","VIRGINIA","ALLEGHANY","REPUBLICAN",5859,"5","8"
"5379","VIRGINIA","AMELIA","DEMOCRAT",2411,"2","4"
"5380","VIRGINIA","AMELIA","REPUBLICAN",5390,"5","3"
"5381","VIRGINIA","AMHERST","DEMOCRAT",5672,"5","6"
"5382","VIRGINIA","AMHERST","REPUBLICAN",11041,"1","1"
"5383","VIRGINIA","APPOMATTOX","DEMOCRAT",2418,"2","4"
"5384","VIRGINIA","APPOMATTOX","REPUBLICAN",6702,"6","7"
"5385","VIRGINIA","ARLINGTON","DEMOCRAT",105344,"1","0"
"5386","VIRGINIA","ARLINGTON","REPUBLICAN",22318,"2","2"
"5387","VIRGINIA","AUGUSTA","DEMOCRAT",10840,"1","0"
"5388","VIRGINIA","AUGUSTA","REPUBLICAN",30714,"3","0"
"5389","VIRGINIA","BATH","DEMOCRAT",646,"6","4"
"5390","VIRGINIA","BATH","REPUBLICAN",1834,"1","8"
"5391","VIRGINIA","BEDFORD","DEMOCRAT",12176,"1","2"
"5392","VIRGINIA","BEDFORD","REPUBLICAN",35600,"3","5"
"5393","VIRGINIA","BLAND","DEMOCRAT",532,"5","3"
"5394","VIRGINIA","BLAND","REPUBLICAN",2903,"2","9"
"5395","VIRGINIA","BOTETOURT","DEMOCRAT",5700,"5","7"
"5396","VIRGINIA","BOTETOURT","REPUBLICAN",15099,"1","5"
"5397","VIRGINIA","BRISTOL CITY","DEMOCRAT",2313,"2","3"
"5398","VIRGINIA","BRISTOL CITY","REPUBLICAN",5347,"5","3"
"5399","VIRGINIA","BRUNSWICK","DEMOCRAT",4552,"4","5"
"5400","VIRGINIA","BRUNSWICK","REPUBLICAN",3357,"3","3"
"5401","VIRGINIA","BUCHANAN","DEMOCRAT",1587,"1","5"
"5402","VIRGINIA","BUCHANAN","REPUBLICAN",8311,"8","3"
"5403","VIRGINIA","BUCKINGHAM","DEMOCRAT",3471,"3","4"
"5404","VIRGINIA","BUCKINGHAM","REPUBLICAN",4544,"4","5"
"5405","VIRGINIA","BUENA VISTA CITY","DEMOCRAT",825,"8","2"
"5406","VIRGINIA","BUENA VISTA CITY","REPUBLICAN",1863,"1","8"
"5407","VIRGINIA","CAMPBELL","DEMOCRAT",8070,"8","0"
"5408","VIRGINIA","CAMPBELL","REPUBLICAN",21245,"2","1"
"5409","VIRGINIA","CAROLINE","DEMOCRAT",7657,"7","6"
"5410","VIRGINIA","CAROLINE","REPUBLICAN",8336,"8","3"
"5411","VIRGINIA","CARROLL","DEMOCRAT",2842,"2","8"
"5412","VIRGINIA","CARROLL","REPUBLICAN",12659,"1","2"
"5413","VIRGINIA","CHARLES CITY","DEMOCRAT",2624,"2","6"
"5414","VIRGINIA","CHARLES CITY","REPUBLICAN",1761,"1","7"
"5415","VIRGINIA","CHARLOTTE","DEMOCRAT",2317,"2","3"
"5416","VIRGINIA","CHARLOTTE","REPUBLICAN",3815,"3","8"
"5417","VIRGINIA","CHARLOTTESVILLE CITY","DEMOCRAT",20696,"2","0"
"5418","VIRGINIA","CHARLOTTESVILLE CITY","REPUBLICAN",3094,"3","0"
"5419","VIRGINIA","CHESAPEAKE CITY","DEMOCRAT",66377,"6","6"
"5420","VIRGINIA","CHESAPEAKE CITY","REPUBLICAN",58180,"5","8"
"5421","VIRGINIA","CHESTERFIELD","DEMOCRAT",106935,"1","0"
"5422","VIRGINIA","CHESTERFIELD","REPUBLICAN",93326,"9","3"
"5423","VIRGINIA","CLARKE","DEMOCRAT",3920,"3","9"
"5424","VIRGINIA","CLARKE","REPUBLICAN",5192,"5","1"
"5425","VIRGINIA","COLONIAL HEIGHTS CITY","DEMOCRAT",2972,"2","9"
"5426","VIRGINIA","COLONIAL HEIGHTS CITY","REPUBLICAN",6007,"6","0"
"5427","VIRGINIA","COVINGTON CITY","DEMOCRAT",964,"9","6"
"5428","VIRGINIA","COVINGTON CITY","REPUBLICAN",1580,"1","5"
"5429","VIRGINIA","CRAIG","DEMOCRAT",587,"5","8"
"5430","VIRGINIA","CRAIG","REPUBLICAN",2536,"2","5"
"5431","VIRGINIA","CULPEPER","DEMOCRAT",10617,"1","0"
"5432","VIRGINIA","CULPEPER","REPUBLICAN",16012,"1","6"
"5433","VIRGINIA","CUMBERLAND","DEMOCRAT",2227,"2","2"
"5434","VIRGINIA","CUMBERLAND","REPUBLICAN",3019,"3","0"
"5435","VIRGINIA","DANVILLE CITY","DEMOCRAT",11710,"1","1"
"5436","VIRGINIA","DANVILLE CITY","REPUBLICAN",7428,"7","4"
"5437","VIRGINIA","DICKENSON","DEMOCRAT",1503,"1","5"
"5438","VIRGINIA","DICKENSON","REPUBLICAN",5748,"5","7"
"5439","VIRGINIA","DINWIDDIE","DEMOCRAT",6224,"6","2"
"5440","VIRGINIA","DINWIDDIE","REPUBLICAN",8695,"8","6"
"5441","VIRGINIA","EMPORIA CITY","DEMOCRAT",1612,"1","6"
"5442","VIRGINIA","EMPORIA CITY","REPUBLICAN",754,"7","5"
"5443","VIRGINIA","ESSEX","DEMOCRAT",3038,"3","0"
"5444","VIRGINIA","ESSEX","REPUBLICAN",3075,"3","0"
"5445","VIRGINIA","FAIRFAX","DEMOCRAT",419943,"4","1"
"5446","VIRGINIA","FAIRFAX","REPUBLICAN",168401,"1","6"
"5447","VIRGINIA","FAIRFAX CITY","DEMOCRAT",9174,"9","1"
"5448","VIRGINIA","FAIRFAX CITY","REPUBLICAN",4007,"4","0"
"5449","VIRGINIA","FALLS CHURCH CITY","DEMOCRAT",7146,"7","1"
"5450","VIRGINIA","FALLS CHURCH CITY","REPUBLICAN",1490,"1","4"
"5451","VIRGINIA","FAUQUIER","DEMOCRAT",17565,"1","7"
"5452","VIRGINIA","FAUQUIER","REPUBLICAN",25106,"2","5"
"5453","VIRGINIA","FLOYD","DEMOCRAT",3004,"3","0"
"5454","VIRGINIA","FLOYD","REPUBLICAN",6225,"6","2"
"5455","VIRGINIA","FLUVANNA","DEMOCRAT",7414,"7","4"
"5456","VIRGINIA","FLUVANNA","REPUBLICAN",8155,"8","1"
"5457","VIRGINIA","FRANKLIN","DEMOCRAT",8381,"8","3"
"5458","VIRGINIA","FRANKLIN","REPUBLICAN",20895,"2","0"
"5459","VIRGINIA","FRANKLIN CITY","DEMOCRAT",2525,"2","5"
"5460","VIRGINIA","FRANKLIN CITY","REPUBLICAN",1487,"1","4"
"5461","VIRGINIA","FREDERICK","DEMOCRAT",17207,"1","7"
"5462","VIRGINIA","FREDERICK","REPUBLICAN",30558,"3","0"
"5463","VIRGINIA","FREDERICKSBURG CITY","DEMOCRAT",8517,"8","5"
"5464","VIRGINIA","FREDERICKSBURG CITY","REPUBLICAN",4037,"4","0"
"5465","VIRGINIA","GALAX CITY","DEMOCRAT",777,"7","7"
"5466","VIRGINIA","GALAX CITY","REPUBLICAN",1838,"1","8"
"5467","VIRGINIA","GILES","DEMOCRAT",2156,"2","1"
"5468","VIRGINIA","GILES","REPUBLICAN",6876,"6","8"
"5469","VIRGINIA","GLOUCESTER","DEMOCRAT",6964,"6","9"
"5470","VIRGINIA","GLOUCESTER","REPUBLICAN",14875,"1","4"
"5471","VIRGINIA","GOOCHLAND","DEMOCRAT",6685,"6","6"
"5472","VIRGINIA","GOOCHLAND","REPUBLICAN",9966,"9","9"
"5473","VIRGINIA","GRAYSON","DEMOCRAT",1535,"1","5"
"5474","VIRGINIA","GRAYSON","REPUBLICAN",6529,"6","5"
"5475","VIRGINIA","GREENE","DEMOCRAT",4163,"4","1"
"5476","VIRGINIA","GREENE","REPUBLICAN",6866,"6","8"
"5477","VIRGINIA","GREENSVILLE","DEMOCRAT",2627,"2","6"
"5478","VIRGINIA","GREENSVILLE","REPUBLICAN",1914,"1","9"
"5479","VIRGINIA","HALIFAX","DEMOCRAT",7666,"7","6"
"5480","VIRGINIA","HALIFAX","REPUBLICAN",10418,"1","0"
"5481","VIRGINIA","HAMPTON CITY","DEMOCRAT",46220,"4","6"
"5482","VIRGINIA","HAMPTON CITY","REPUBLICAN",18430,"1","8"
"5483","VIRGINIA","HANOVER","DEMOCRAT",25307,"2","5"
